,Date,Team,Name,Injury
5319,11/19/2022,PHI,Tobias Harris,DND - Injury/Illness - Left Hip; Soreness
5320,11/19/2022,ORL,Wendell Carter Jr.,DND - Injury/Illness - Right Plantar Fascia; Strain
5321,11/19/2022,ORL,Gary Harris,DND - Injury/Illness - Left Knee; Injury Management
5322,11/19/2022,TOR,Dalano Banton,DND - Injury/Illness - Left Ankle; Sprain
5323,11/19/2022,TOR,Otto Porter Jr.,DND - Injury/Illness - Left Foot; Second toe - dislocation
5324,11/19/2022,POR,Keon Johnson,DND - Injury/Illness - Left Hip; Pointer
5325,11/20/2022,PHX,Chris Paul,DND - Injury/Illness - Right Heel Soreness
5326,11/21/2022,GSW,Andrew Wiggins,DND - Injury/Illness - Left Foot; Soreness
5327,11/21/2022,MIA,Duncan Robinson,DND - Injury/Illness - Left Ankle; Sprain
5328,11/21/2022,MIN,Kyle Anderson,DND - Injury/Illness - Back; Spasms
5329,11/21/2022,POR,Damian Lillard,DND - Injury/Illness - Right Soleus; Strain
5330,11/21/2022,IND,Andrew Nembhard,DND - Injury/Illness - Left Knee; Bruised
5331,11/23/2022,PHI,Matisse Thybulle,DND - Injury/Illness - Left Ankle; Tenosynovitis
5332,11/23/2022,IND,Isaiah Jackson,DND - Injury/Illness - Left Ankle; Sprain
5333,11/23/2022,IND,Andrew Nembhard,DND - Injury/Illness - Left Knee; Bruise
5334,11/23/2022,DEN,Ish Smith,DND - Injury/Illness - Right Calf; Strain
5335,11/23/2022,TOR,Dalano Banton,DND - Injury/Illness - Left Ankle; Sprain
5336,11/23/2022,TOR,Justin Champagnie,DND - Injury/Illness - Back; Soreness; lower
5337,11/23/2022,POR,Damian Lillard,DND - Injury/Illness - Right Soleus; Strain
5338,11/25/2022,POR,Damian Lillard,DND - Injury/Illness - Right Soleus; Strain
5339,11/25/2022,LAC,Luke Kennard,DND - Injury/Illness - Right Calf; Strain
5340,11/25/2022,DET,Jaden Ivey,DND - Injury/Illness - Right Knee; Soreness
5341,11/25/2022,PHX,Chris Paul,DND - Injury/Illness - Right Heel; Soreness
5342,11/25/2022,IND,Andrew Nembhard,DND - Injury/Illness - Left Knee; Bruise
5343,11/26/2022,TOR,Justin Champagnie,DND - Injury/Illness - Back; Lower; soreness
5344,11/27/2022,POR,Damian Lillard,DND - Injury/Illness - Right Soleus; Strain
5345,11/27/2022,ATL,Clint Capela,DND - Injury/Illness - Dental; Pain
5346,11/27/2022,LAC,Luke Kennard,DND - Injury/Illness - Right Calf; Strain
5347,11/27/2022,CLE,Caris LeVert,DND - Injury/Illness - Left Ankle; Sprain
5348,11/28/2022,CHA,Terry Rozier,DND - Injury/Illness - N/A; Illness
5349,11/28/2022,CHA,Dennis Smith Jr.,DND - Injury/Illness - Left Ankle; Left Ankle Sprain
5350,11/28/2022,ORL,Mo Bamba,DND - Injury/Illness - Back; Spasms
5351,11/28/2022,ORL,Chuma Okeke,DND - Injury/Illness - Left Knee; Soreness
5352,11/28/2022,CLE,Jarrett Allen,DND - Injury/Illness - Low Back; Contusion
5353,11/30/2022,POR,Keon Johnson,DND - Injury/Illness - Left Hip; Pointer
5354,11/30/2022,POR,Damian Lillard,DND - Injury/Illness - Right Soleus; Strain
5355,11/30/2022,LAL,Troy Brown Jr.,DND - Injury/Illness - Left Foot; Soreness
5356,11/30/2022,LAL,Lonnie Walker IV,DND - Injury/Illness - Left Foot; Soreness
5357,12/02/2022,CHA,Dennis Smith Jr.,DND - Injury/Illness - Left Ankle; Sprain
5358,12/02/2022,ATL,Trae Young,DND - Injury/Illness - Right Shoulder; Soreness
5359,12/03/2022,POR,Drew Eubanks,DND - Injury/Illness - Right Hip; Contusion
5360,12/03/2022,POR,Keon Johnson,DND - Injury/Illness - Left Hip; Pointer
5361,12/03/2022,POR,Damian Lillard,DND - Injury/Illness - Right Soleus; Strain
5362,12/04/2022,SAC,Terence Davis,DND - Injury/Illness - Lower Back; Soreness
5363,12/04/2022,POR,Keon Johnson,DND - Injury/Illness - Left Hip; Pointer
5364,12/05/2022,MEM,John Konchar,DND - Injury/Illness - Right Toe; Soreness
5365,12/05/2022,CHA,Dennis Smith Jr.,DND - Injury/Illness - Left Ankle; Sprain
5366,12/07/2022,WAS,Bradley Beal,DND - Injury/Illness - Right Hamstring; Right hamstring strain
5367,12/07/2022,LAL,Patrick Beverley,DND - Injury/Illness - Right Knee; Soreness
5368,12/07/2022,LAL,Wenyen Gabriel,DND - Injury/Illness - Left Shoulder; Sprain
5369,12/07/2022,LAC,Luke Kennard,DND - Injury/Illness - Right Calf; Injury Management
5370,12/09/2022,CLE,Donovan Mitchell,DND - Injury/Illness - Right Lower Leg; Soreness
5371,12/09/2022,TOR,Precious Achiuwa,DND - Injury/Illness - Right Ankle; Sprain
5372,12/09/2022,WAS,Will Barton,DND - Injury/Illness - Left Foot; Left foot soreness
5373,12/09/2022,IND,Isaiah Jackson,DND - Injury/Illness - Right Knee; Soreness
5374,12/10/2022,BKN,Seth Curry,DND - Injury/Illness - Left Ankle; Injury Management
5375,12/10/2022,BKN,Joe Harris,DND - Injury/Illness - Left Ankle; Injury Management
5376,12/11/2022,TOR,Precious Achiuwa,DND - Injury/Illness - Right Ankle; Sprain
5377,12/11/2022,TOR,O.G. Anunoby,DND - Injury/Illness - Left Hip; Soreness
5378,12/11/2022,PHI,Danuel House Jr.,DND - Injury/Illness - Left Foot; Laceration
5379,12/12/2022,ATL,Clint Capela,DND - Injury/Illness - Left Achilles; Soreness
5380,12/12/2022,POR,Gary Payton II,DND - Return To Competition Reconditioning
5381,12/14/2022,SAC,Kevin Huerter,DND - Injury/Illness - Left Ankle; Soreness
5382,12/14/2022,TOR,Precious Achiuwa,DND - Injury/Illness - Right Ankle; Sprain
5383,12/15/2022,MIA,Bam Adebayo,DND - Injury/Illness - Left Ankle; Sprain
5384,12/16/2022,TOR,Precious Achiuwa,DND - Injury/Illness - Right Ankle; Sprain
5385,12/17/2022,CLE,Lamar Stevens,DND - Injury/Illness - Right Knee; Soreness
5386,12/17/2022,POR,Gary Payton II,DND - Return To Competition Reconditioning
5387,12/18/2022,TOR,Precious Achiuwa,DND - Injury/Illness - Right Ankle; Sprain
5388,12/18/2022,TOR,Gary Trent Jr.,DND - Injury/Illness - Left Quad; Soreness
5389,12/18/2022,LAL,Patrick Beverley,DND - Injury/Illness - Right Calf; Soreness
5390,12/19/2022,TOR,Gary Trent Jr.,DND - Injury/Illness - Left Quad; Soreness
5391,12/19/2022,CLE,Lamar Stevens,DND - Injury/Illness - Right Knee; Soreness
5392,12/19/2022,POR,Gary Payton II,DND - Return To Competition Reconditioning
5393,12/19/2022,OKC,Darius Bazley,DND - Injury/Illness - N/a; Non- COVID Illness
5394,12/19/2022,LAL,Juan Toscano-Anderson,DND - Injury/Illness - Right Ankle; Sprain
5395,12/19/2022,LAL,Russell Westbrook,DND - Injury/Illness - Left Foot; Soreness
5396,12/19/2022,PHX,Devin Booker,DND - Injury/Illness - Groin; Soreness
5397,12/19/2022,DAL,Dwight Powell,DND - Injury/Illness - Left Thigh; Contusion
5398,12/19/2022,MIN,Kyle Anderson,DND - Injury/Illness - Back; Spasms
5399,12/20/2022,WAS,Kristaps Porzingis,DND - Injury/Illness - Non-COVID Illness
5400,12/20/2022,PHX,Devin Booker,DND - Injury/Illness - Groin Soreness
5401,12/21/2022,TOR,Gary Trent Jr.,DND - Injury/Illness - Left Quad; Soreness
5402,12/21/2022,NYK,Quentin Grimes,DND - Injury/Illness - Right Ankle; sprained
5403,12/21/2022,BKN,Kyrie Irving,DND - Injury/Illness - Right Calf; Tightness
5404,12/21/2022,LAL,Austin Reaves,DND - Injury/Illness - Right Ankle; Sprain
5405,12/23/2022,ORL,Kevon Harris,DND -
5406,12/23/2022,ORL,Admiral Schofield,DND -
5407,12/23/2022,POR,Gary Payton II,DND - Return To Competition Reconditioning
5408,12/29/2022,CLE,Cedi Osman,DND - Injury/Illness - Low Back; Soreness
5409,12/30/2022,POR,Gary Payton II,DND - Return To Competition Reconditioning
5410,12/30/2022,POR,Justise Winslow,DND - Injury/Illness - Left Ankle; Sprain
5411,12/30/2022,TOR,Precious Achiuwa,DND - Injury/Illness - Right Ankle; Sprain
5412,12/30/2022,LAL,Lonnie Walker IV,DND - Injury/Illness - Tailbone; Contusion
5413,12/30/2022,ORL,Cole Anthony,DND - League Suspension
5414,12/30/2022,ORL,Mo Bamba,DND - League Suspension
5415,12/30/2022,ORL,Wendell Carter Jr.,DND - League Suspension
5416,12/30/2022,ORL,R.J. Hampton,DND - League Suspension
5417,12/30/2022,ORL,Gary Harris,DND - League Suspension
5418,12/30/2022,ORL,Moritz Wagner,DND - League Suspension
5419,01/02/2023,LAL,Lonnie Walker IV,DND - Injury/Illness - Tailbone; Contusion
5420,01/02/2023,GSW,James Wiseman,DND - Injury/Illness - Left Ankle; Sprain
5421,01/02/2023,DAL,JaVale McGee,DND - Injury/Illness - Illness; Non-Covid
5422,01/02/2023,NOP,Larry Nance Jr.,DND - Injury/Illness - Neck; Spasm
5423,01/02/2023,BKN,Royce O'Neale,DND - Injury/Illness - N/a; Non-Covid Illness
5424,01/03/2023,OKC,Shai Gilgeous-Alexander,DND - Injury/Illness - N/a; Non-COVID illness
5425,01/04/2023,MIN,Naz Reid,DND - Injury/Illness - Back; Spasms
5426,01/04/2023,ORL,Admiral Schofield,DND - League Suspension
5427,01/04/2023,ORL,Franz Wagner,DND - League Suspension
5428,01/04/2023,ORL,Moritz Wagner,DND - League Suspension
5429,01/04/2023,GSW,James Wiseman,DND - Injury/Illness - Left Ankle; Sprain
5430,01/04/2023,LAL,Lonnie Walker IV,DND - Injury/Illness - Left Knee; Soreness
5431,01/05/2023,ORL,Moritz Wagner,DND - League Suspension
5432,01/06/2023,MIA,Tyler Herro,DND - Injury/Illness - Back; Spasms
5433,01/06/2023,LAL,Damian Jones,DND - Injury/Illness - Right Great Toe; Soreness
5434,01/08/2023,UTA,Simone Fontecchio,DND - Injury/Illness - N/A; Illness
5435,01/10/2023,PHX,Deandre Ayton,DND - Injury/Illness - Left Ankle; Sprain
5436,01/10/2023,PHX,Landry Shamet,DND - Injury/Illness - Right Hip; Soreness
5437,01/10/2023,MIA,Bam Adebayo,DND - Injury/Illness - Right Wrist; Contusion
5438,01/10/2023,MIA,Tyler Herro,DND - Injury/Illness - Left Achilles; Soreness
5439,01/11/2023,PHX,Deandre Ayton,DND - Injury/Illness - Left Ankle; Sprain
5440,01/11/2023,PHX,Landry Shamet,DND - Injury/Illness - Right Hip; Soreness
5441,01/11/2023,IND,Myles Turner,DND - Injury/Illness - Back Spasms
5442,01/12/2023,MIA,Tyler Herro,DND - Injury/Illness - Left Achilles; Soreness
5443,01/14/2023,MIA,Caleb Martin,DND - Injury/Illness - Left Quadriceps; Strain
5444,01/14/2023,ATL,Bogdan Bogdanovic,DND - Injury/Illness - Left Quad; Soreness
5445,01/15/2023,BKN,Ben Simmons,DND - Injury/Illness - Back; Soreness
5446,01/16/2023,GSW,Klay Thompson,DND - Injury/Illness - Right Achilles Tendon; Injury Management
5447,01/18/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Soreness
5448,01/21/2023,PHX,Deandre Ayton,DND - Injury/Illness - Non-covid; Illness
5449,01/21/2023,PHX,Cameron Johnson,DND - Injury/Illness - Right Knee; Injury Management
5450,01/21/2023,TOR,Fred VanVleet,DND - Injury/Illness - Right Rib; Soreness
5451,01/21/2023,CHA,LaMelo Ball,DND - Injury/Illness - L Ankle; R Wrist Soreness
5452,01/21/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Soreness
5453,01/21/2023,PHI,Joel Embiid,DND - Injury/Illness - Left Foot; Injury Recovery
5454,01/21/2023,MIN,Rudy Gobert,DND - Injury/Illness - Right Groin; Soreness
5455,01/22/2023,NYK,Immanuel Quickley,DND - Injury/Illness - Left Knee; Sore
5456,01/22/2023,PHX,Deandre Ayton,DND - Injury/Illness - Non-covid; Illness
5457,01/23/2023,ATL,De'Andre Hunter,DND - Injury/Illness - Acute Asthma; Symptoms
5458,01/24/2023,PHX,Deandre Ayton,DND - Injury/Illness - Non-covid; Illness
5459,01/25/2023,PHI,Jaden Springer,DND - Injury/Illness - N/A; Non-Covid Illness
5460,01/25/2023,ATL,De'Andre Hunter,DND - Injury/Illness - Asthma; Symptoms
5461,02/01/2023,MIN,Rudy Gobert,DND - Injury/Illness - Right Groin; Soreness
5462,02/02/2023,MIA,Victor Oladipo,DND - Injury/Illness - Right Ankle; Sprain
5463,02/02/2023,NYK,Ryan Arcidiacono,DND - Injury/Illness - Illness; Non-CoVid Illness
5464,02/02/2023,NYK,Jalen Brunson,DND - Injury/Illness - Illness; Non-CoVid Illness
5465,02/03/2023,POR,Gary Payton II,DND - Injury/Illness - Non-Covid; Illness
5466,02/03/2023,PHX,Cameron Johnson,DND - Injury/Illness - Right Knee; Injury management
5467,02/04/2023,MIA,Kyle Lowry,DND - Injury/Illness - Left Knee; Soreness
5468,02/04/2023,MIA,Victor Oladipo,DND - Injury/Illness - Right Ankle; Sprain
5469,02/04/2023,BKN,T.J. Warren,DND - Injury/Illness - Left Shin; Contusion
5470,02/05/2023,NYK,RJ Barrett,DND - Injury/Illness - Non-Covid Illness
5471,02/05/2023,IND,Chris Duarte,DND - Injury/Illness - Left Ankle; Soreness
5472,02/08/2023,SAS,Jeremy Sochan,DND - Injury/Illness - Low Back; Soreness
5473,02/09/2023,LAL,LeBron James,DND - Injury/Illness - Left Ankle; Soreness
5474,02/09/2023,PHX,Devin Booker,DND - Injury/Illness - Left Groin; Injury management
5475,02/09/2023,PHX,Cameron Payne,DND - Injury/Illness - Right Foot; Sprain
5476,02/09/2023,PHX,Landry Shamet,DND - Injury/Illness - Right Foot; Soreness
5477,02/10/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Soreness
5478,02/10/2023,CHA,Kelly Oubre Jr.,DND - Injury/Illness - Left Hand; Left Hand Surgery
5479,02/10/2023,BOS,Al Horford,DND - Injury/Illness - Right Knee; Swelling
5480,02/10/2023,PHX,Cameron Payne,DND - Injury/Illness - Right Foot; Sprain
5481,02/10/2023,PHX,Landry Shamet,DND - Injury/Illness - Right Foot; Soreness
5482,02/10/2023,SAS,Keldon Johnson,DND - Injury/Illness - Left Ankle; Soreness
5483,02/10/2023,DET,Marvin Bagley III,DND - Injury/Illness - Right Hand; Metacarpal Fractures
5484,02/11/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Soreness
5485,02/11/2023,CHA,Kelly Oubre Jr.,DND - Injury/Illness - Left Hand; Surgery
5486,02/11/2023,GSW,Andre Iguodala,DND - Injury/Illness - Right Hip; Soreness
5487,02/11/2023,ATL,Bruno Fernando,DND - Coach's Decision
5488,02/11/2023,ATL,Garrison Mathews,DND - Coach's Decision
5489,02/12/2023,DET,Marvin Bagley III,DND - Injury/Illness - Right Hand; Metacarpal fractures
5490,02/12/2023,TOR,Gary Trent Jr.,DND - Injury/Illness - Left Calf; Strain
5491,02/13/2023,ATL,Bruno Fernando,DND -
5492,02/13/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Soreness
5493,02/13/2023,CHA,Kelly Oubre Jr.,DND - Injury/Illness - Left Hand; Surgery
5494,02/13/2023,MIA,Tyler Herro,DND - Injury/Illness - Left Knee; Contusion
5495,02/15/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Soreness
5496,02/15/2023,CHA,Kelly Oubre Jr.,DND - Injury/Illness - Left Hand; Surgery
5497,02/15/2023,CHA,Terry Rozier,DND - Injury/Illness - Right Hand; Sprain
5498,02/24/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Soreness
5499,02/24/2023,GSW,Ryan Rollins,DND - Injury/Illness - Right Foot; Surgery
5500,02/25/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Soreness
5501,02/26/2023,GSW,Andre Iguodala,DND - Injury/Illness - Right Hip; Soreness
5502,02/26/2023,GSW,Ryan Rollins,DND - Injury/Illness - Right Foot; Surgery
5503,02/28/2023,OKC,Aleksej Pokusevski,DND - Injury/Illness - Left Tibial Plateau; Non-displaced fracture
5504,02/28/2023,GSW,Ryan Rollins,DND - Injury/Illness - Right Foot; Soreness
5505,02/28/2023,WAS,Monte Morris,DND - Injury/Illness - Back; Low back soreness
5506,02/28/2023,SAS,Tre Jones,DND - Injury/Illness - Left Foot; Soreness
5507,02/28/2023,BKN,Yuta Watanabe,DND - Injury/Illness - Back; Soreness
5508,03/01/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Soreness
5509,03/01/2023,CHA,P.J. Washington,DND - Injury/Illness - Right Foot; Strain
5510,03/02/2023,GSW,Ryan Rollins,DND - Injury/Illness - Right Foot; Surgery
5511,03/03/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Soreness
5512,03/03/2023,CHA,P.J. Washington,DND - Injury/Illness - Right Foot; Strain
5513,03/03/2023,LAC,Marcus Morris Sr.,DND - Injury/Illness - Left Elbow; Contusion
5514,03/03/2023,LAC,Ivica Zubac,DND - Injury/Illness - Right Calf; Soreness
5515,03/03/2023,GSW,Patrick Baldwin Jr.,DND - Injury/Illness - Right Ankle Soreness
5516,03/07/2023,GSW,Ryan Rollins,DND - Injury/Illness - Right Foot; Soreness
5517,03/08/2023,PHX,Kevin Durant,DND - Injury/Illness - Left Ankle; Soreness
5518,03/08/2023,TOR,Will Barton,DND - Injury/Illness - Illness; Non-COVID
5519,03/09/2023,GSW,Ryan Rollins,DND - Injury/Illness - Right Foot Surgery
5520,03/11/2023,CHA,James Bouknight,DND - Coach's Decision
5521,03/11/2023,CHA,Mark Williams,DND - Injury/Illness - Right Thumb; Sprain
5522,03/12/2023,CHA,James Bouknight,DND - Injury/Illness - Right Ankle; Sprain
5523,03/12/2023,CHA,Kelly Oubre Jr.,DND - Injury/Illness - Back; Discomfort
5524,03/12/2023,CHA,Mark Williams,DND - Injury/Illness - Right Thumb; Sprain
5525,03/13/2023,DAL,Christian Wood,DND - Injury/Illness - Right Foot; Soreness
5526,03/13/2023,GSW,Ryan Rollins,DND - Injury/Illness - Right Foot; Surgery
5527,03/13/2023,MIN,Naz Reid,DND - Injury/Illness - Left Calf Tightness
5528,03/14/2023,CHA,Mark Williams,DND - Injury/Illness - Right Thumb; Sprain
5529,03/15/2023,SAS,Keita Bates-Diop,DND - Injury/Illness - Left Achilles; Soreness
5530,03/15/2023,SAS,Devin Vassell,DND - Injury/Illness - Left knee; injury management
5531,03/17/2023,CHA,Mark Williams,DND - Injury/Illness - Right Thumb; Sprain
5532,03/18/2023,BOS,Al Horford,DND - Injury/Illness - Low Back; Stiffness
5533,03/19/2023,MIL,Meyers Leonard,DND - Injury/Illness - Left Calf; Soreness
5534,03/20/2023,CHA,Mark Williams,DND - Injury/Illness - Right Thumb; Sprain
5535,03/21/2023,DET,Jalen Duren,DND - Injury/Illness - Cervical; Whiplash
5536,03/21/2023,DET,Isaiah Livers,DND - Injury/Illness - Right Hip; Soreness
5537,03/22/2023,MIN,Anthony Edwards,DND - Injury/Illness - Right Ankle; Sprain
5538,03/22/2023,TOR,Precious Achiuwa,DND - Injury/Illness - Right Hamstring; Tightness
5539,03/22/2023,TOR,Scottie Barnes,DND - Injury/Illness - Left Wrist; Soreness
5540,03/22/2023,TOR,Gary Trent Jr.,DND - Injury/Illness - Right Elbow; Stiffness
5541,03/22/2023,TOR,Joe Wieskamp,DND - Injury/Illness - Right Hamstring; Strain
5542,03/23/2023,NYK,Jalen Brunson,DND - Injury/Illness - Right Hand; Sprained
5543,03/23/2023,CHA,Mark Williams,DND - Injury/Illness - Right Thumb Sprain
5544,03/24/2023,BOS,Malcolm Brogdon,DND - Injury/Illness - Left Low Back; Pain
5545,03/24/2023,CHI,Javonte Green,DND - Injury/Illness - Right Knee; Surgery
5546,03/24/2023,DET,Hamidou Diallo,DND - Injury/Illness - Right Ankle; Sprain
5547,03/24/2023,DET,Cory Joseph,DND - Injury/Illness - Non-covid; Illness
5548,03/24/2023,DET,Rodney McGruder,DND - Injury/Illness - Right Foot; Sprain
5549,03/24/2023,TOR,Precious Achiuwa,DND - Injury/Illness - Right Hamstring; Tightness
5550,03/24/2023,LAL,D'Angelo Russell,DND - Injury/Illness - Right Hip; Soreness
5551,03/24/2023,PHI,Danuel House Jr.,DND - Injury/Illness
5552,03/24/2023,CHA,Terry Rozier,DND - Injury/Illness - Right Foot; Discomfort
5553,03/25/2023,PHI,Danuel House Jr.,DND - Injury/Illness - Right Shoulder Soreness
5554,03/25/2023,ATL,De'Andre Hunter,DND - Injury/Illness - Left Knee; Contusion
5555,03/26/2023,BKN,Royce O'Neale,DND - Injury/Illness - Left Knee; Soreness
5556,03/26/2023,LAL,D'Angelo Russell,DND - Injury/Illness - Right Hip; Soreness
5557,03/26/2023,OKC,Lindy Waters III,DND - Injury/Illness - Left Foot; Plantar fasciitis
5558,03/27/2023,POR,Trendon Watford,DND - Injury/Illness - Right Ankle; Sprain
5559,03/27/2023,CHI,Javonte Green,DND - Injury/Illness - Right Knee; Surgery
5560,03/28/2023,CHA,Dennis Smith Jr.,DND - Injury/Illness - Right Great Toe; Sprain
5561,03/28/2023,CLE,Isaac Okoro,DND - Injury/Illness - Left Knee; Soreness
5562,03/29/2023,MIA,Kyle Lowry,DND - Injury/Illness - Left Knee Soreness
5563,03/29/2023,MEM,John Konchar,DND - Injury/Illness - Left Hip; Soreness
5564,03/29/2023,MEM,Ziaire Williams,DND - Injury/Illness - Right Foot/ankle; Soreness
5565,03/29/2023,POR,Keon Johnson,DND - Injury/Illness - Right Finger; Fracture
5566,03/29/2023,POR,Trendon Watford,DND - Injury/Illness - Right Ankle; Sprain
5567,03/31/2023,DET,Rodney McGruder,DND - Injury/Illness - Right Foot Sprain
5568,03/31/2023,POR,Cam Reddish,DND - Injury/Illness - Lumbar; Soreness
5569,04/02/2023,NYK,DaQuan Jeffries,DND - Injury/Illness - Right Calf; Strained
5570,04/02/2023,MIL,Thanasis Antetokounmpo,DND - League Suspension
5571,04/02/2023,SAC,Malik Monk,DND - 
5572,04/02/2023,CHA,Kelly Oubre Jr.,DND - Injury/Illness - Right Shoulder; Sprain
5573,04/02/2023,POR,Cam Reddish,DND - Injury/Illness - Lumbar; Soreness
5574,04/04/2023,POR,Cam Reddish,DND - Injury/Illness - Lumbar; Soreness
5575,04/04/2023,POR,Trendon Watford,DND - Injury/Illness - Right Ankle; Sprain
5576,04/04/2023,CHA,Kelly Oubre Jr.,DND - Injury/Illness - Right Shoulder; Sprain
5577,04/04/2023,CHA,Mark Williams,DND - Injury/Illness - Left Ankle; Sprain
5578,04/05/2023,DET,Marvin Bagley III,DND - Concussion Protocol
5579,04/05/2023,DET,Isaiah Livers,DND - Injury/Illness - Right Ankle; Sprain
5580,04/05/2023,DET,Rodney McGruder,DND - Injury/Illness - Right Foot; Sprain
5581,04/06/2023,UTA,Collin Sexton,DND - Injury/Illness - Left Hamstring; Injury maintenance
5582,04/06/2023,CLE,Caris LeVert,DND - Injury/Illness - LT Knee Soreness
5583,04/06/2023,POR,Cam Reddish,DND - Injury/Illness - Lumbar; Soreness
5584,04/06/2023,POR,Shaedon Sharpe,DND - Injury/Illness - Left Knee; Tendinopathy
5585,04/07/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Soreness
5586,04/07/2023,CHA,Kelly Oubre Jr.,DND - Injury/Illness - Right Shoulder; Strain
5587,04/07/2023,LAL,Dennis Schroder,DND - Injury/Illness - Neck; Spasms
5588,04/07/2023,SAC,Malik Monk,DND - Injury/Illness - Left Lower Leg; Soreness
5589,04/07/2023,NYK,Mitchell Robinson,DND - Rest - Rest
5590,04/08/2023,POR,Cam Reddish,DND - Injury/Illness - Lumbar; Soreness
5591,04/08/2023,SAS,Zach Collins,DND - Injury/Illness - Left fifth finger laceration
5592,04/08/2023,SAS,Keldon Johnson,DND - Injury/Illness - Right Foot; Sprain
5593,04/08/2023,SAS,Doug McDermott,DND - Injury/Illness - Right Ankle; Sprain
5594,04/09/2023,PHI,Georges Niang,DND - Injury/Illness - Left Knee; Soreness
5595,04/09/2023,BKN,Nic Claxton,DND - Rest
5596,04/09/2023,BKN,Spencer Dinwiddie,DND - Rest
5597,04/09/2023,BKN,Joe Harris,DND - Rest
5598,04/09/2023,PHX,Bismack Biyombo,DND - Injury/Illness - Right Knee Bone Contusion
5599,04/09/2023,PHX,Cameron Payne,DND - Injury/Illness - Low Back Soreness
5600,04/09/2023,CHA,Cody Martin,DND - Injury/Illness - Left Knee; Sprain
5601,04/09/2023,CHA,Dennis Smith Jr.,DND - Injury/Illness - Right Great Toe; Sprain
5602,04/09/2023,POR,Drew Eubanks,DND - Injury/Illness - Right Ankle; Sprain
5603,04/09/2023,POR,Cam Reddish,DND - Injury/Illness - Lumbar; Soreness
