,Date,Team,Name,Injury
7762,03/08/2023,DEN,Collin Gillespie,Injury/Illness - Right Lower Leg; Fracture
7763,03/08/2023,DEN,Zeke Nnaji,Injury/Illness - Right Shoulder; Sprain
7764,03/08/2023,DEN,Peyton Watson,G League - On Assignment
7765,03/08/2023,OKC,Shai Gilgeous-Alexander,Injury/Illness - N/A; Abdominal Strain/ Injury Management
7766,03/08/2023,OKC,Chet Holmgren,Injury/Illness - Right Foot; Surgery
7767,03/08/2023,OKC,Aleksej Pokusevski,Injury/Illness - Left Tibial Plateau; Non-displaced fracture
7768,03/08/2023,OKC,Jalen Williams,Injury/Illness - Right Wrist; Sprain
7769,03/08/2023,OKC,Kenrich Williams,Injury/Illness - Left Wrist; Scapholunate ligament surgery
7770,03/08/2023,PHX,Kevin Durant,Injury/Illness - Left Ankle; Soreness
7771,03/08/2023,PHX,Landry Shamet,Injury/Illness - Right Foot; Soreness
7772,03/08/2023,LAC,Brandon Boston Jr.,Injury/Illness - Tailbone; Contusion
7773,03/08/2023,LAC,Moussa Diabate,G League - Two-Way
7774,03/08/2023,LAC,Xavier Moon,G League - Two-Way
7775,03/08/2023,LAC,Norman Powell,Injury/Illness - Left Shoulder; Subluxation
7776,03/08/2023,LAC,Jason Preston,G League - On Assignment
7777,03/08/2023,TOR,Dalano Banton,G League - On Assignment
7778,03/08/2023,TOR,Will Barton,Injury/Illness - Illness; Non-COVID
7779,03/08/2023,TOR,Jeff Dowtin Jr.,G League - Two-Way
7780,03/08/2023,TOR,Ron Harper Jr.,G League - Two-Way
7781,03/08/2023,TOR,Christian Koloko,G League - On Assignment
7782,03/08/2023,TOR,Otto Porter Jr.,Injury/Illness - Left Foot; Surgery - second toe dislocation
7783,03/08/2023,TOR,Joe Wieskamp,G League - On Assignment
7784,03/09/2023,CHA,LaMelo Ball,Injury/Illness - Right Ankle; Fracture
7785,03/09/2023,CHA,James Bouknight,G League - On Assignment
7786,03/09/2023,CHA,Theo Maledon,G League - Two-Way
7787,03/09/2023,CHA,Cody Martin,Injury/Illness - Left Knee; Soreness
7788,03/09/2023,DET,Buddy Boeheim,G League - Two-Way
7789,03/09/2023,DET,Bojan Bogdanovic,Injury/Illness - Left Achilles; Tendinopathy
7790,03/09/2023,DET,Alec Burks,Injury/Illness - Left Foot; Soreness
7791,03/09/2023,DET,Cade Cunningham,Injury/Illness - Left Tibia; Stress fracture
7792,03/09/2023,DET,Hamidou Diallo,Injury/Illness - Right Ankle; Sprain
7793,03/09/2023,DET,Jared Rhoden,G League - Two-Way
7794,03/09/2023,DET,Isaiah Stewart,Injury/Illness - Left Shoulder; Impingement
7795,03/09/2023,HOU,Darius Days,G League - Two-Way
7796,03/09/2023,HOU,Trevor Hudgins,G League - Two-Way
7797,03/09/2023,HOU,Kevin Porter Jr.,Injury/Illness - Left Thigh; Contusion
7798,03/09/2023,HOU,TyTy Washington Jr.,G League - On Assignment
7799,03/09/2023,IND,Kendall Brown,Injury/Illness - Right Tibia; Stress Fracture
7800,03/09/2023,IND,Trevelin Queen,G League - Two-Way
7801,03/09/2023,ORL,Wendell Carter Jr.,Injury/Illness - Left Hip; Pain
7802,03/09/2023,ORL,Kevon Harris,G League - Two-Way
7803,03/09/2023,ORL,Jonathan Isaac,Injury/Illness - Left Adductor; Torn/surgery
7804,03/09/2023,ORL,Admiral Schofield,Injury/Illness - N/a; Concussion
7805,03/09/2023,UTA,Jordan Clarkson,Injury/Illness - Left Hand; fourth finger sprain
7806,03/09/2023,UTA,Micah Potter,G League - Two-Way
7807,03/09/2023,UTA,Collin Sexton,Injury/Illness - Left Hamstring; Strain
7808,03/09/2023,GSW,Jonathan Kuminga,Injury/Illness - Right Ankle; Sprain
7809,03/09/2023,GSW,Gary Payton II,Injury/Illness - Right Adductor; Soreness
7810,03/09/2023,GSW,Ryan Rollins,Injury/Illness - Right Foot; Surgery
7811,03/09/2023,GSW,Andrew Wiggins,Personal Reasons
7812,03/09/2023,MEM,Steven Adams,Injury/Illness - Right Knee; PCL Sprain
7813,03/09/2023,MEM,Brandon Clarke,Injury/Illness - Left Achilles; Tear
7814,03/09/2023,MEM,Jake LaRavia,Injury/Illness - Back; Soreness
7815,03/09/2023,MEM,Ja Morant,Not With Team
7816,03/09/2023,MEM,Vince Williams Jr.,Injury/Illness - Right Shoulder; Soreness
7817,03/09/2023,BKN,Nic Claxton,Injury/Illness - Right Thumb; Sprain; Left Achilles Tendinopathy
7818,03/09/2023,BKN,Spencer Dinwiddie,Rest
7819,03/09/2023,BKN,Cameron Johnson,Injury/Illness - Right Knee; Soreness
7820,03/09/2023,BKN,Royce O'Neale,Injury/Illness - Left Knee; Soreness
7821,03/09/2023,BKN,Ben Simmons,Injury/Illness - Left Knee/back; Soreness
7822,03/09/2023,MIL,Giannis Antetokounmpo,Injury/Illness - Right Hand; Soreness
7823,03/09/2023,MIL,Goran Dragic,Injury/Illness - Left Knee; Soreness
7824,03/09/2023,MIL,Wesley Matthews,Injury/Illness - Right Calf; Strain
7825,03/09/2023,NYK,Moses Brown,G League - Two-Way
7826,03/09/2023,NYK,DaQuan Jeffries,G League - On Assignment
7827,03/09/2023,NYK,Duane Washington Jr.,G League - Two-Way
7828,03/09/2023,SAC,Keon Ellis,G League - Two-Way
7829,03/09/2023,SAC,Neemias Queta,G League - Two-Way
7830,03/10/2023,ATL,Trent Forrest,G League - Two-Way
7831,03/10/2023,ATL,Tyrese Martin,G League - On Assignment
7832,03/10/2023,ATL,Donovan Williams,G League - Two-Way
7833,03/10/2023,WAS,Quenton Jackson,G League - Two-Way
7834,03/10/2023,WAS,Isaiah Todd,G League - On Assignment
7835,03/10/2023,PHI,Louis King,G League - Two-Way
7836,03/10/2023,PHI,Mac McClung,G League - Two-Way
7837,03/10/2023,PHI,Jaden Springer,G League - On Assignment
7838,03/10/2023,POR,Ryan Arcidiacono,Injury/Illness - Lower Back; Soreness
7839,03/10/2023,POR,Ibou Badji,Injury/Illness - Left Knee; Surgery Recovery
7840,03/10/2023,POR,John Butler Jr.,G League - Two-Way
7841,03/10/2023,POR,Justise Winslow,Injury/Illness - Left Ankle; Sprain
7842,03/10/2023,BKN,Ben Simmons,Injury/Illness - Left Knee/back; Soreness
7843,03/10/2023,MIN,Luka Garza,G League - Two-Way
7844,03/10/2023,MIN,Jaylen Nowell,Injury/Illness - Left Knee; Tendinopathy
7845,03/10/2023,MIN,Austin Rivers,Injury/Illness - Back; Spasms
7846,03/10/2023,MIN,Matt Ryan,G League - Two-Way
7847,03/10/2023,MIN,Karl-Anthony Towns,Injury/Illness - Right Calf; Strain
7848,03/10/2023,CLE,Mamadi Diakite,G League - Two-Way
7849,03/10/2023,CLE,Darius Garland,Injury/Illness - Right Quadricep; Contusion
7850,03/10/2023,CLE,Isaiah Mobley,G League - Two-Way
7851,03/10/2023,CLE,Dylan Windler,G League - On Assignment
7852,03/10/2023,MIA,Nikola Jovic,G League - On Assignment
7853,03/10/2023,MIA,Kyle Lowry,Injury/Illness - Left Knee; Soreness
7854,03/10/2023,MIA,Duncan Robinson,Injury/Illness - Head; Illness
7855,03/10/2023,DEN,Vlatko Cancar,Injury/Illness - Right Wrist; Sprain
7856,03/10/2023,DEN,Collin Gillespie,Injury/Illness - Right Lower Leg; Fracture
7857,03/10/2023,DEN,Zeke Nnaji,Injury/Illness - Right Shoulder; Sprain
7858,03/10/2023,DEN,Peyton Watson,G League - On Assignment
7859,03/10/2023,SAS,Dominick Barlow,G League - Two-Way
7860,03/10/2023,SAS,Khem Birch,Injury/Illness - Right Knee; Chondromalacia
7861,03/10/2023,SAS,Julian Champagnie,G League - Two-Way
7862,03/10/2023,SAS,Romeo Langford,Injury/Illness - Left Adductor; Tightness
7863,03/10/2023,SAS,Blake Wesley,G League - On Assignment
7864,03/10/2023,LAL,Mo Bamba,Injury/Illness - Left Ankle; Sprain
7865,03/10/2023,LAL,LeBron James,Injury/Illness - Right Foot; Soreness
7866,03/10/2023,LAL,Scotty Pippen Jr.,G League - Two-Way
7867,03/10/2023,LAL,Cole Swider,G League - Two-Way
7868,03/10/2023,TOR,Dalano Banton,G League - Two-Way
7869,03/10/2023,TOR,Jeff Dowtin Jr.,G League - Two-Way
7870,03/10/2023,TOR,Ron Harper Jr.,G League - Two-Way
7871,03/10/2023,TOR,Christian Koloko,G League - On Assignment
7872,03/10/2023,TOR,Otto Porter Jr.,Injury/Illness - Left Foot; Surgery - second toe dislocation
7873,03/10/2023,TOR,Joe Wieskamp,G League - On Assignment
7874,03/11/2023,LAC,Brandon Boston Jr.,Injury/Illness - Tailbone; Contusion
7875,03/11/2023,LAC,Moussa Diabate,G League - Two-Way
7876,03/11/2023,LAC,Xavier Moon,G League - Two-Way
7877,03/11/2023,LAC,Norman Powell,Injury/Illness - Left Shoulder; Subluxation
7878,03/11/2023,LAC,Jason Preston,G League - On Assignment
7879,03/11/2023,NYK,Moses Brown,G League - Two-Way
7880,03/11/2023,NYK,Jalen Brunson,Injury/Illness - Left Foot; Sore
7881,03/11/2023,NYK,Duane Washington Jr.,G League - Two-Way
7882,03/11/2023,DET,Bojan Bogdanovic,Injury/Illness - Left Achilles; Tendinopathy
7883,03/11/2023,DET,Alec Burks,Injury/Illness - Left Foot; Soreness
7884,03/11/2023,DET,Cade Cunningham,Injury/Illness - Left Tibia; Stress fracture
7885,03/11/2023,DET,Hamidou Diallo,Injury/Illness - Right Ankle; Sprain
7886,03/11/2023,DET,Jaden Ivey,Health and Safety Protocols
7887,03/11/2023,DET,Isaiah Stewart,Injury/Illness - Left Shoulder; Soreness
7888,03/11/2023,IND,Kendall Brown,Injury/Illness - Right Tibia; Stress Fracture
7889,03/11/2023,IND,Tyrese Haliburton,Injury/Illness - Left Knee; Bruised
7890,03/11/2023,IND,Bennedict Mathurin,Injury/Illness - Right Ankle; Sprain
7891,03/11/2023,IND,T.J. McConnell,Injury/Illness - Back; Sore
7892,03/11/2023,IND,Trevelin Queen,G League - Two-Way
7893,03/11/2023,IND,Myles Turner,Injury/Illness - Back; Sore Lower
7894,03/11/2023,MIA,Nikola Jovic,G League - On Assignment
7895,03/11/2023,MIA,Caleb Martin,Injury/Illness - Left Knee; Soreness
7896,03/11/2023,MIA,Duncan Robinson,Health and Safety Protocols
7897,03/11/2023,MIA,Orlando Robinson,G League - Two-Way
7898,03/11/2023,ORL,Kevon Harris,G League - Two-Way
7899,03/11/2023,ORL,Jonathan Isaac,Injury/Illness - Left Adductor; Torn/surgery
7900,03/11/2023,CHA,LaMelo Ball,Injury/Illness - Right Ankle; Surgery
7901,03/11/2023,CHA,James Bouknight,G League - On Assignment
7902,03/11/2023,CHA,Theo Maledon,G League - Two-Way
7903,03/11/2023,CHA,Cody Martin,Injury/Illness - Left Knee; Soreness
7904,03/11/2023,CHA,Mark Williams,Injury/Illness - Right Thumb; Sprain
7905,03/11/2023,UTA,Jordan Clarkson,Injury/Illness - Left Hand; fourth finger sprain
7906,03/11/2023,UTA,Micah Potter,G League - Two-Way
7907,03/11/2023,UTA,Collin Sexton,Injury/Illness - Left Hamstring; Strain
7908,03/11/2023,ATL,Bogdan Bogdanovic,Injury/Illness - Back; Tightness
7909,03/11/2023,ATL,Trent Forrest,G League - Two-Way
7910,03/11/2023,ATL,Tyrese Martin,G League - On Assignment
7911,03/11/2023,ATL,Donovan Williams,G League - Two-Way
7912,03/11/2023,BOS,Danilo Gallinari,Injury/Illness - Left Knee; ACL Repair
7913,03/11/2023,BOS,Mfiondu Kabengele,G League - Two-Way
7914,03/11/2023,BOS,Payton Pritchard,Injury/Illness - Left Heel; Pain
7915,03/11/2023,BOS,Robert Williams III,Injury/Illness - Left Hamstring; Strain
7916,03/11/2023,CHI,Lonzo Ball,Injury/Illness - Left Knee; Surgery
7917,03/11/2023,CHI,Javonte Green,Injury/Illness - Right Knee; Surgery
7918,03/11/2023,CHI,Justin Lewis,Injury/Illness - Right Knee; Surgery; ACL Reconstruction
7919,03/11/2023,CHI,Marko Simonovic,G League - On Assignment
7920,03/11/2023,HOU,Darius Days,G League - Two-Way
7921,03/11/2023,HOU,Trevor Hudgins,G League - Two-Way
7922,03/11/2023,DAL,Luka Doncic,Injury/Illness - Left Thigh; Strain
7923,03/11/2023,DAL,Kyrie Irving,Injury/Illness - Right Foot; Soreness
7924,03/11/2023,DAL,A.J. Lawson,G League - Two-Way
7925,03/11/2023,DAL,JaVale McGee,Injury/Illness - Right Ankle; Sprain
7926,03/11/2023,MEM,Steven Adams,Injury/Illness - Right Knee; PCL Sprain
7927,03/11/2023,MEM,Kennedy Chandler,G League - On Assignment
7928,03/11/2023,MEM,Brandon Clarke,Injury/Illness - Left Achilles; Tear
7929,03/11/2023,MEM,Jake LaRavia,Injury/Illness - Back; Soreness
7930,03/11/2023,MEM,Kenneth Lofton Jr.,G League - Two-Way
7931,03/11/2023,MEM,Ja Morant,Not With Team
7932,03/11/2023,MEM,Vince Williams Jr.,Injury/Illness - Right Shoulder; Soreness
7933,03/11/2023,GSW,Jonathan Kuminga,Injury/Illness - Right Ankle; Sprain
7934,03/11/2023,GSW,Gary Payton II,Injury/Illness - Right Adductor; Soreness
7935,03/11/2023,GSW,Ryan Rollins,Injury/Illness - Right Foot; Surgery
7936,03/11/2023,GSW,Andrew Wiggins,Personal Reasons
7937,03/11/2023,MIL,Giannis Antetokounmpo,Injury/Illness - Right Hand; Soreness
7938,03/11/2023,MIL,Goran Dragic,Injury/Illness - Left Knee; Soreness
7939,03/11/2023,MIL,Wesley Matthews,Injury/Illness - Right Calf; Strain
7940,03/11/2023,NOP,Jose Alvarado,Injury/Illness - Right Tibial; Stress Reaction
7941,03/11/2023,NOP,Brandon Ingram,Injury/Illness - Right Ankle; Sprain
7942,03/11/2023,NOP,E.J. Liddell,Injury/Illness - Right Knee; ACL Injury Recovery
7943,03/11/2023,NOP,Larry Nance Jr.,Injury/Illness - Left Ankle; Sprain
7944,03/11/2023,NOP,Dereon Seabron,G League - Two-Way
7945,03/11/2023,NOP,Zion Williamson,Injury/Illness - Right Hamstring; Strain
7946,03/11/2023,OKC,Chet Holmgren,Injury/Illness - Right Foot; Surgery
7947,03/11/2023,OKC,Aleksej Pokusevski,G League - On Assignment
7948,03/11/2023,OKC,Olivier Sarr,G League - Two-Way
7949,03/11/2023,OKC,Kenrich Williams,Injury/Illness - Left Wrist; Scapholunate Ligament Surgery
7950,03/11/2023,PHX,Kevin Durant,Injury/Illness - Left Ankle; Sprain
7951,03/11/2023,PHX,Landry Shamet,Injury/Illness - Right Foot; Soreness
7952,03/11/2023,SAC,Keon Ellis,G League - Two-Way
7953,03/11/2023,SAC,Neemias Queta,G League - Two-Way
7954,03/12/2023,BKN,Ben Simmons,Injury/Illness - Left Knee/back; Soreness
7955,03/12/2023,DEN,Collin Gillespie,Injury/Illness - Right Lower Leg; Fracture
7956,03/12/2023,DEN,Zeke Nnaji,Injury/Illness - Right Shoulder; Sprain
7957,03/12/2023,DEN,Peyton Watson,G League - On Assignment
7958,03/12/2023,DEN,Jack White,G League - Two-Way
7959,03/12/2023,CHA,LaMelo Ball,Injury/Illness - Right Ankle; Surgery
7960,03/12/2023,CHA,James Bouknight,Injury/Illness - Right Ankle; Sprain
7961,03/12/2023,CHA,Cody Martin,Injury/Illness - Left Knee; Soreness
7962,03/12/2023,CHA,Kelly Oubre Jr.,Injury/Illness - Back; Discomfort
7963,03/12/2023,CHA,Mark Williams,Injury/Illness - Right Thumb; Sprain
7964,03/12/2023,CLE,Jarrett Allen,Injury/Illness - Right Eye; Contusion
7965,03/12/2023,CLE,Mamadi Diakite,G League - Two-Way
7966,03/12/2023,PHI,Louis King,G League - Two-Way
7967,03/12/2023,PHI,Mac McClung,G League - Two-Way
7968,03/12/2023,WAS,Jay Huff,G League - Two-Way
7969,03/12/2023,WAS,Quenton Jackson,G League - Two-Way
7970,03/12/2023,WAS,Isaiah Todd,G League - On Assignment
7971,03/12/2023,OKC,Shai Gilgeous-Alexander,Injury/Illness - N/A; Abdominal Strain/ Injury Management
7972,03/12/2023,OKC,Chet Holmgren,Injury/Illness - Right Foot; Surgery
7973,03/12/2023,OKC,Aleksej Pokusevski,G League - On Assignment
7974,03/12/2023,OKC,Olivier Sarr,G League - Two-Way
7975,03/12/2023,OKC,Kenrich Williams,Injury/Illness - Left Wrist; Scapholunate Ligament Surgery
7976,03/12/2023,SAS,Dominick Barlow,G League - Two-Way
7977,03/12/2023,SAS,Khem Birch,Injury/Illness - Right Knee; Chondromalacia
7978,03/12/2023,SAS,Keldon Johnson,Injury/Illness - Left Foot; Soreness
7979,03/12/2023,SAS,Tre Jones,Injury/Illness - “”; Non-Covid Illness
7980,03/12/2023,SAS,Jeremy Sochan,Injury/Illness - Right Knee; Soreness
7981,03/12/2023,NOP,Jose Alvarado,Injury/Illness - Right Tibial; Stress Reaction
7982,03/12/2023,NOP,Brandon Ingram,Injury/Illness - Right Ankle; Sprain
7983,03/12/2023,NOP,E.J. Liddell,Injury/Illness - Right Knee; ACL Injury Recovery
7984,03/12/2023,NOP,Dereon Seabron,G League - Two-Way
7985,03/12/2023,NOP,Zion Williamson,Injury/Illness - Right Hamstring; Strain
7986,03/12/2023,POR,Ibou Badji,Injury/Illness - Left Knee; Surgery Recovery
7987,03/12/2023,POR,John Butler Jr.,G League - Two-Way
7988,03/12/2023,POR,Damian Lillard,Injury/Illness - Right Calf; Tightness
7989,03/12/2023,POR,Justise Winslow,Injury/Illness - Left Ankle; Sprain
7990,03/12/2023,LAL,Mo Bamba,Injury/Illness - Left Ankle; Sprain
7991,03/12/2023,LAL,LeBron James,Injury/Illness - Right Foot; Soreness
7992,03/12/2023,LAL,Scotty Pippen Jr.,G League - Two-Way
7993,03/12/2023,LAL,Cole Swider,G League - Two-Way
7994,03/12/2023,NYK,Moses Brown,G League - Two-Way
7995,03/12/2023,NYK,Jalen Brunson,Injury/Illness - Left Foot; Sore
7996,03/12/2023,NYK,Duane Washington Jr.,G League - Two-Way
7997,03/13/2023,DET,Marvin Bagley III,Injury/Illness - Right Ankle; Soreness
7998,03/13/2023,DET,Bojan Bogdanovic,Injury/Illness - Left Achilles; Tendinopathy
7999,03/13/2023,DET,Alec Burks,Injury/Illness - Left Foot; Soreness
8000,03/13/2023,DET,Cade Cunningham,Injury/Illness - Left Tibia; Stress fracture
8001,03/13/2023,DET,Hamidou Diallo,Injury/Illness - Right Ankle; Sprain
8002,03/13/2023,DET,Jaden Ivey,Health and Safety Protocols
8003,03/13/2023,DET,Isaiah Stewart,Injury/Illness - Left Shoulder; Impingement
8004,03/13/2023,IND,Kendall Brown,Injury/Illness - Right Tibia; StressFracture
8005,03/13/2023,IND,Tyrese Haliburton,Injury/Illness - Left Knee; Bruised
8006,03/13/2023,IND,Bennedict Mathurin,Injury/Illness - Right Ankle; Sprained
8007,03/13/2023,IND,T.J. McConnell,Injury/Illness - Back; Sore
8008,03/13/2023,IND,Trevelin Queen,G League - Two-Way
8009,03/13/2023,IND,Myles Turner,Injury/Illness - Back; Sore Lower
8010,03/13/2023,DAL,Luka Doncic,Injury/Illness - Left Thigh; Strain
8011,03/13/2023,DAL,Kyrie Irving,Injury/Illness - Right Foot; Soreness
8012,03/13/2023,DAL,A.J. Lawson,G League - Two-Way
8013,03/13/2023,DAL,Christian Wood,Injury/Illness - Right Foot; Soreness
8014,03/13/2023,MEM,Steven Adams,Injury/Illness - Right Knee; PCL Sprain
8015,03/13/2023,MEM,Brandon Clarke,Injury/Illness - Left Achilles; Tear
8016,03/13/2023,MEM,Jake LaRavia,Injury/Illness - Back; Soreness
8017,03/13/2023,MEM,Ja Morant,Not With Team
8018,03/13/2023,MEM,Vince Williams Jr.,Injury/Illness - Right Shoulder; Soreness
8019,03/13/2023,ATL,Tyrese Martin,G League - On Assignment
8020,03/13/2023,ATL,Donovan Williams,G League - Two-Way
8021,03/13/2023,MIN,Jaylen Nowell,Injury/Illness - Left Knee; Tendinopathy
8022,03/13/2023,MIN,Austin Rivers,Injury/Illness - Back; Spasms
8023,03/13/2023,MIN,Matt Ryan,G League - Two-Way
8024,03/13/2023,MIN,Karl-Anthony Towns,Injury/Illness - Right Calf; Strain
8025,03/13/2023,MIA,Nikola Jovic,G League - On Assignment
8026,03/13/2023,MIA,Duncan Robinson,Health and Safety Protocols
8027,03/13/2023,MIA,Orlando Robinson,G League - Two-Way
8028,03/13/2023,MIA,Cody Zeller,Injury/Illness - Nasal; Fracture
8029,03/13/2023,UTA,Jordan Clarkson,Injury/Illness - Left Hand; Fourth finger sprain
8030,03/13/2023,UTA,Micah Potter,G League - Two-Way
8031,03/13/2023,UTA,Collin Sexton,Injury/Illness - Left Hamstring; Strain
8032,03/13/2023,BOS,Danilo Gallinari,Injury/Illness - Left Knee; ACL Repair
8033,03/13/2023,BOS,Mfiondu Kabengele,G League - Two-Way
8034,03/13/2023,BOS,Payton Pritchard,Injury/Illness - Left Heel; Pain
8035,03/13/2023,BOS,Robert Williams III,Injury/Illness - Left Hamstring; Strain
8036,03/13/2023,HOU,Darius Days,G League - Two-Way
8037,03/13/2023,HOU,Trevor Hudgins,G League - Two-Way
8038,03/13/2023,HOU,Alperen Sengun,Injury/Illness - Left Groin; Strain
8039,03/13/2023,MIL,Joe Ingles,Injury/Illness - Left Knee; Injury Management
8040,03/13/2023,MIL,Wesley Matthews,Injury/Illness - Right Calf; Strain
8041,03/13/2023,SAC,Keon Ellis,G League - Two-Way
8042,03/13/2023,SAC,Neemias Queta,G League - Two-Way
8043,03/13/2023,GSW,Jonathan Kuminga,Injury/Illness - Right Ankle; Sprain
8044,03/13/2023,GSW,Gary Payton II,Injury/Illness - Right Adductor; Soreness
8045,03/13/2023,GSW,Ryan Rollins,Injury/Illness - Right Foot; Surgery
8046,03/13/2023,GSW,Andrew Wiggins,Personal Reasons
8047,03/13/2023,PHX,Kevin Durant,Injury/Illness - Left Ankle; Sprain
8048,03/13/2023,PHX,Saben Lee,G League - Two-Way
8049,03/13/2023,PHX,Landry Shamet,Injury/Illness - Right Foot; Soreness
8050,03/14/2023,CHA,LaMelo Ball,Injury/Illness - Right Ankle; Surgery
8051,03/14/2023,CHA,James Bouknight,G League - On Assignment
8052,03/14/2023,CHA,Theo Maledon,G League - Two-Way
8053,03/14/2023,CHA,Cody Martin,Injury/Illness - Left Knee; Soreness
8054,03/14/2023,CHA,Mark Williams,Injury/Illness - Right Thumb; Sprain
8055,03/14/2023,CLE,Jarrett Allen,Injury/Illness - Right Eye; Contusion
8056,03/14/2023,CLE,Donovan Mitchell,Injury/Illness - Left Hand; Finger Sprain - Injury Management
8057,03/14/2023,DET,Marvin Bagley III,Injury/Illness - Right Ankle; Soreness
8058,03/14/2023,DET,Bojan Bogdanovic,Injury/Illness - Left Achilles; Tendinopathy
8059,03/14/2023,DET,Alec Burks,Injury/Illness - Left Foot; Soreness
8060,03/14/2023,DET,Cade Cunningham,Injury/Illness - Left Tibia; Stress fracture
8061,03/14/2023,DET,Hamidou Diallo,Injury/Illness - Right Ankle; Sprain
8062,03/14/2023,DET,Jaden Ivey,Health and Safety Protocols
8063,03/14/2023,DET,Isaiah Livers,Injury/Illness - Right Hip; Soreness
8064,03/14/2023,DET,Isaiah Stewart,Injury/Illness - Left Shoulder; Impingement
8065,03/14/2023,WAS,Quenton Jackson,G League - Two-Way
8066,03/14/2023,WAS,Kyle Kuzma,Injury/Illness - Right Knee; Right knee soreness
8067,03/14/2023,WAS,Isaiah Todd,G League - On Assignment
8068,03/14/2023,DEN,Collin Gillespie,Injury/Illness - Right Lower Leg; Fracture
8069,03/14/2023,DEN,Reggie Jackson,Injury/Illness - Left Oblique; Contusion
8070,03/14/2023,DEN,Zeke Nnaji,Injury/Illness - Right Shoulder; Sprain
8071,03/14/2023,DEN,Peyton Watson,G League - On Assignment
8072,03/14/2023,DEN,Jack White,G League - Two-Way
8073,03/14/2023,TOR,Dalano Banton,Injury/Illness - Left Thumb; Sprain
8074,03/14/2023,TOR,Jeff Dowtin Jr.,G League - Two-Way
